,program_quality,resources_teaching,digital_assessment
0,0.36619898582720073,0.36619898582720073,0.36619898582720073
1,0.36619898582720073,0.36619898582720073,0.36619898582720073
2,0.36619898582720073,0.36619898582720073,0.36619898582720073
3,0.36619898582720073,0.36619898582720073,0.36619898582720073
4,0.36619898582720073,0.36619898582720073,0.36619898582720073
5,0.36619898582720073,0.36619898582720073,0.36619898582720073
6,0.36619898582720073,0.36619898582720073,0.36619898582720073
7,0.36619898582720073,0.36619898582720073,0.36619898582720073
8,0.36619898582720073,0.36619898582720073,0.36619898582720073
9,0.36619898582720073,0.36619898582720073,0.36619898582720073
10,0.36619898582720073,0.36619898582720073,0.36619898582720073
11,0.36619898582720073,0.36619898582720073,0.36619898582720073
12,0.36619898582720073,0.36619898582720073,0.36619898582720073
13,0.36619898582720073,0.36619898582720073,0.36619898582720073
14,0.36619898582720073,0.36619898582720073,0.36619898582720073
15,0.36619898582720073,0.36619898582720073,0.36619898582720073
16,0.36619898582720073,0.36619898582720073,0.36619898582720073
17,0.36619898582720073,0.36619898582720073,0.36619898582720073
18,0.36619898582720073,0.36619898582720073,0.36619898582720073
19,0.36619898582720073,0.36619898582720073,0.36619898582720073
20,0.36619898582720073,0.36619898582720073,0.36619898582720073
21,0.36619898582720073,0.36619898582720073,0.36619898582720073
22,0.36619898582720073,0.36619898582720073,0.36619898582720073
23,0.36619898582720073,0.36619898582720073,0.36619898582720073
24,0.36619898582720073,0.36619898582720073,0.36619898582720073
25,0.36619898582720073,0.36619898582720073,0.36619898582720073
26,0.36619898582720073,0.36619898582720073,0.36619898582720073
27,0.36619898582720073,0.36619898582720073,0.36619898582720073
28,0.36619898582720073,0.36619898582720073,0.36619898582720073
29,0.36619898582720073,0.36619898582720073,0.36619898582720073
30,0.36619898582720073,0.36619898582720073,0.36619898582720073
31,0.36619898582720073,0.36619898582720073,0.36619898582720073
32,0.36619898582720073,0.36619898582720073,0.36619898582720073
33,0.36619898582720073,0.36619898582720073,0.36619898582720073
34,0.36619898582720073,0.36619898582720073,0.36619898582720073
35,0.36619898582720073,0.36619898582720073,0.36619898582720073
36,0.36619898582720073,0.36619898582720073,0.36619898582720073
37,0.36619898582720073,0.36619898582720073,0.36619898582720073
38,0.36619898582720073,0.36619898582720073,0.36619898582720073
39,0.36619898582720073,0.36619898582720073,0.36619898582720073
40,0.36619898582720073,0.36619898582720073,0.36619898582720073
41,0.36619898582720073,0.36619898582720073,0.36619898582720073
42,0.36619898582720073,0.36619898582720073,0.36619898582720073
43,0.36619898582720073,0.36619898582720073,0.36619898582720073
44,0.36619898582720073,0.36619898582720073,0.36619898582720073
45,0.36619898582720073,0.36619898582720073,0.36619898582720073
46,0.36619898582720073,0.36619898582720073,0.36619898582720073
47,0.36619898582720073,0.36619898582720073,0.36619898582720073
48,0.36619898582720073,0.36619898582720073,0.36619898582720073
49,0.36619898582720073,0.36619898582720073,0.36619898582720073
50,0.36619898582720073,0.36619898582720073,0.36619898582720073
51,0.36619898582720073,0.36619898582720073,0.36619898582720073
52,0.36619898582720073,0.36619898582720073,0.36619898582720073
53,0.36619898582720073,0.36619898582720073,0.36619898582720073
54,0.36619898582720073,0.36619898582720073,0.36619898582720073
55,0.36619898582720073,0.36619898582720073,0.36619898582720073
56,0.36619898582720073,0.36619898582720073,0.36619898582720073
57,0.36619898582720073,0.36619898582720073,0.36619898582720073
58,0.36619898582720073,0.36619898582720073,0.36619898582720073
59,0.36619898582720073,0.36619898582720073,0.36619898582720073
60,0.36619898582720073,0.36619898582720073,0.36619898582720073
61,0.36619898582720073,0.36619898582720073,0.36619898582720073
62,0.36619898582720073,0.36619898582720073,0.36619898582720073
63,0.36619898582720073,0.36619898582720073,0.36619898582720073
64,0.36619898582720073,0.36619898582720073,0.36619898582720073
65,0.36619898582720073,0.36619898582720073,0.36619898582720073
66,0.36619898582720073,0.36619898582720073,0.36619898582720073
67,0.36619898582720073,0.36619898582720073,0.36619898582720073
68,0.36619898582720073,0.36619898582720073,0.36619898582720073
69,0.36619898582720073,0.36619898582720073,0.36619898582720073
70,0.36619898582720073,0.36619898582720073,0.36619898582720073
71,0.36619898582720073,0.36619898582720073,0.36619898582720073
72,0.36619898582720073,0.36619898582720073,0.36619898582720073
73,0.36619898582720073,0.36619898582720073,0.36619898582720073
74,0.36619898582720073,0.36619898582720073,0.36619898582720073
75,0.36619898582720073,0.36619898582720073,0.36619898582720073
76,0.36619898582720073,0.36619898582720073,0.36619898582720073
77,0.36619898582720073,0.36619898582720073,0.36619898582720073
78,0.36619898582720073,0.36619898582720073,0.36619898582720073
79,0.36619898582720073,0.36619898582720073,0.36619898582720073
80,0.36619898582720073,0.36619898582720073,0.36619898582720073
81,0.36619898582720073,0.36619898582720073,0.36619898582720073
82,0.36619898582720073,0.36619898582720073,0.36619898582720073
83,0.36619898582720073,0.36619898582720073,0.36619898582720073
84,0.36619898582720073,0.36619898582720073,0.36619898582720073
85,0.36619898582720073,0.36619898582720073,0.36619898582720073
86,0.36619898582720073,0.36619898582720073,0.36619898582720073
87,0.36619898582720073,0.36619898582720073,0.36619898582720073
88,0.36619898582720073,0.36619898582720073,0.36619898582720073
89,0.36619898582720073,0.36619898582720073,0.36619898582720073
90,0.36619898582720073,0.36619898582720073,0.36619898582720073
91,0.36619898582720073,0.36619898582720073,0.36619898582720073
92,0.36619898582720073,0.36619898582720073,0.36619898582720073
93,0.36619898582720073,0.36619898582720073,0.36619898582720073
94,0.36619898582720073,0.36619898582720073,0.36619898582720073
95,0.36619898582720073,0.36619898582720073,0.36619898582720073
96,0.36619898582720073,0.36619898582720073,0.36619898582720073
97,0.36619898582720073,0.36619898582720073,0.36619898582720073
98,0.36619898582720073,0.36619898582720073,0.36619898582720073
99,0.36619898582720073,0.36619898582720073,0.36619898582720073
100,0.36619898582720073,0.36619898582720073,0.36619898582720073
101,0.36619898582720073,0.36619898582720073,0.36619898582720073
102,0.36619898582720073,0.36619898582720073,0.36619898582720073
103,0.36619898582720073,0.36619898582720073,0.36619898582720073
104,0.36619898582720073,0.36619898582720073,0.36619898582720073
105,0.36619898582720073,0.36619898582720073,0.36619898582720073
106,0.36619898582720073,0.36619898582720073,0.36619898582720073
107,0.36619898582720073,0.36619898582720073,0.36619898582720073
108,0.36619898582720073,0.36619898582720073,0.36619898582720073
109,0.36619898582720073,0.36619898582720073,0.36619898582720073
110,0.36619898582720073,0.36619898582720073,0.36619898582720073
111,0.36619898582720073,0.36619898582720073,0.36619898582720073
112,0.36619898582720073,0.36619898582720073,0.36619898582720073
113,0.36619898582720073,0.36619898582720073,0.36619898582720073
114,0.36619898582720073,0.36619898582720073,0.36619898582720073
115,0.36619898582720073,0.36619898582720073,0.36619898582720073
116,0.36619898582720073,0.36619898582720073,0.36619898582720073
117,0.36619898582720073,0.36619898582720073,0.36619898582720073
118,0.36619898582720073,0.36619898582720073,0.36619898582720073
119,0.36619898582720073,0.36619898582720073,0.36619898582720073
120,0.36619898582720073,0.36619898582720073,0.36619898582720073
121,0.36619898582720073,0.36619898582720073,0.36619898582720073
122,0.36619898582720073,0.36619898582720073,0.36619898582720073
123,0.36619898582720073,0.36619898582720073,0.36619898582720073
124,0.36619898582720073,0.36619898582720073,0.36619898582720073
125,0.36619898582720073,0.36619898582720073,0.36619898582720073
126,0.36619898582720073,0.36619898582720073,0.36619898582720073
127,0.36619898582720073,0.36619898582720073,0.36619898582720073
128,0.36619898582720073,0.36619898582720073,0.36619898582720073
129,0.36619898582720073,0.36619898582720073,0.36619898582720073
130,0.36619898582720073,0.36619898582720073,0.36619898582720073
131,0.36619898582720073,0.36619898582720073,0.36619898582720073
132,0.36619898582720073,0.36619898582720073,0.36619898582720073
133,0.36619898582720073,0.36619898582720073,0.36619898582720073
134,0.36619898582720073,0.36619898582720073,0.36619898582720073
135,0.36619898582720073,0.36619898582720073,0.36619898582720073
136,0.36619898582720073,0.36619898582720073,0.36619898582720073
137,0.36619898582720073,0.36619898582720073,0.36619898582720073
138,0.36619898582720073,0.36619898582720073,0.36619898582720073
139,0.36619898582720073,0.36619898582720073,0.36619898582720073
